,Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status,Total Amount,Order Hour,Day,Month,IsWeekend,Order Period,High Order Value,Fast Delivery
492,ORD1492,CUST105,2023-06-27 09:39:00,Butter,Dairy,3,38.61,Chennai,39.05,Delivered,115.83,9,Tuesday,June,No,Morning,No,Slow
493,ORD1493,CUST158,2023-12-17 03:44:00,Bread,Bakery,3,130.14,Kolkata,0.0,Cancelled,390.41999999999996,3,Sunday,December,Yes,Night,No,Fast
494,ORD1494,CUST262,2023-06-02 20:31:00,Bread,Bakery,3,62.87,Delhi,0.0,Returned,188.60999999999999,20,Friday,June,No,Evening,No,Fast
495,ORD1495,CUST378,2023-02-24 04:13:00,Bananas,Fruits,3,61.98,Hyderabad,20.71,Delivered,185.94,4,Friday,February,No,Night,No,Fast
496,ORD1496,CUST237,2023-09-25 20:28:00,Fish,Meat,5,445.42,Kolkata,45.12,Delivered,2227.1,20,Monday,September,No,Evening,Yes,Slow
497,ORD1497,CUST170,2023-06-28 04:02:00,Milk,Dairy,4,380.96,Chennai,84.69,Delivered,1523.84,4,Wednesday,June,No,Night,Yes,Slow
498,ORD1498,CUST386,2023-11-07 20:18:00,Apples,Fruits,5,38.81,Chennai,71.86,Delivered,194.05,20,Tuesday,November,No,Evening,No,Slow
499,ORD1499,CUST350,2023-12-05 11:07:00,Wheat Flour,Grains,5,447.89,Hyderabad,16.44,Delivered,2239.45,11,Tuesday,December,No,Morning,Yes,Fast
500,ORD1500,CUST271,2023-04-14 13:50:00,Milk,Dairy,1,399.79,Kolkata,76.21,Delivered,399.79,13,Friday,April,No,Afternoon,No,Slow
501,ORD1501,CUST422,2023-07-16 04:00:00,Potatoes,Vegetables,3,245.69,Kolkata,37.41,Delivered,737.0699999999999,4,Sunday,July,Yes,Night,Yes,Slow
502,ORD1502,CUST273,2023-06-10 05:17:00,Chicken,Meat,4,340.8,Delhi,0.0,Cancelled,1363.2,5,Saturday,June,Yes,Morning,Yes,Fast
503,ORD1503,CUST372,2023-11-16 21:32:00,Potatoes,Vegetables,1,155.09,Chennai,51.4,Delivered,155.09,21,Thursday,November,No,Night,No,Slow
504,ORD1504,CUST217,2023-02-12 15:16:00,Rice,Grains,2,269.77,Hyderabad,34.47,Delivered,539.54,15,Sunday,February,Yes,Afternoon,Yes,Slow
505,ORD1505,CUST271,2023-06-05 02:12:00,Bananas,Fruits,4,288.49,Mumbai,70.49,Delivered,1153.96,2,Monday,June,No,Night,Yes,Slow
506,ORD1506,CUST182,2023-01-31 23:34:00,Bread,Bakery,2,216.95,Hyderabad,56.21,Delivered,433.9,23,Tuesday,January,No,Night,No,Slow
507,ORD1507,CUST443,2023-04-28 01:54:00,Bananas,Fruits,3,457.98,Pune,79.8,Delivered,1373.94,1,Friday,April,No,Night,Yes,Slow
508,ORD1508,CUST200,2023-09-28 16:12:00,Toothpaste,Personal Care,4,210.79,Pune,0.0,Cancelled,843.16,16,Thursday,September,No,Afternoon,Yes,Fast
509,ORD1509,CUST337,2023-08-04 07:28:00,Tomatoes,Vegetables,5,282.2,Delhi,74.74,Delivered,1411.0,7,Friday,August,No,Morning,Yes,Slow
510,ORD1510,CUST139,2023-07-07 09:33:00,Tomatoes,Vegetables,1,294.08,Chennai,52.23,Delivered,294.08,9,Friday,July,No,Morning,No,Slow
511,ORD1511,CUST305,2023-05-30 14:33:00,Milk,Dairy,1,431.85,Chennai,56.54,Delivered,431.85,14,Tuesday,May,No,Afternoon,No,Slow
512,ORD1512,CUST409,2023-05-06 06:31:00,Potatoes,Vegetables,4,327.74,Delhi,71.31,Delivered,1310.96,6,Saturday,May,Yes,Morning,Yes,Slow
513,ORD1513,CUST392,2023-12-28 23:24:00,Wheat Flour,Grains,5,348.58,Delhi,69.68,Delivered,1742.8999999999999,23,Thursday,December,No,Night,Yes,Slow
514,ORD1514,CUST271,2023-12-02 20:30:00,Shampoo,Personal Care,1,152.09,Hyderabad,74.78,Delivered,152.09,20,Saturday,December,Yes,Evening,No,Slow
515,ORD1515,CUST136,2023-11-18 12:13:00,Potatoes,Vegetables,2,223.35,Bangalore,0.0,Cancelled,446.7,12,Saturday,November,Yes,Afternoon,No,Fast
516,ORD1516,CUST233,2023-02-28 14:36:00,Tomatoes,Vegetables,4,131.04,Pune,46.46,Delivered,524.16,14,Tuesday,February,No,Afternoon,Yes,Slow
517,ORD1517,CUST144,2023-10-19 12:14:00,Onions,Vegetables,3,176.0,Delhi,22.7,Delivered,528.0,12,Thursday,October,No,Afternoon,Yes,Fast
518,ORD1518,CUST270,2023-08-15 23:26:00,Toothpaste,Personal Care,1,263.71,Kolkata,14.69,Delivered,263.71,23,Tuesday,August,No,Night,No,Fast
519,ORD1519,CUST331,2023-09-11 10:58:00,Potatoes,Vegetables,5,265.26,Pune,74.3,Delivered,1326.3,10,Monday,September,No,Morning,Yes,Slow
520,ORD1520,CUST219,2023-02-17 14:29:00,Bananas,Fruits,5,44.55,Delhi,25.45,Delivered,222.75,14,Friday,February,No,Afternoon,No,Fast
521,ORD1521,CUST439,2023-12-17 18:39:00,Rice,Grains,4,81.81,Pune,30.86,Delivered,327.24,18,Sunday,December,Yes,Evening,No,Slow
522,ORD1522,CUST115,2023-12-05 08:20:00,Fish,Meat,5,34.25,Chennai,0.0,Returned,171.25,8,Tuesday,December,No,Morning,No,Fast
523,ORD1523,CUST430,2023-01-03 01:47:00,Eggs,Dairy,3,58.44,Hyderabad,70.39,Delivered,175.32,1,Tuesday,January,No,Night,No,Slow
524,ORD1524,CUST124,2023-08-03 16:42:00,Milk,Dairy,5,116.93,Bangalore,64.83,Delivered,584.6500000000001,16,Thursday,August,No,Afternoon,Yes,Slow
525,ORD1525,CUST299,2023-04-12 05:02:00,Tomatoes,Vegetables,5,315.48,Chennai,37.21,Delivered,1577.4,5,Wednesday,April,No,Morning,Yes,Slow
526,ORD1526,CUST251,2023-07-12 04:34:00,Fish,Meat,2,341.17,Mumbai,19.07,Delivered,682.34,4,Wednesday,July,No,Night,Yes,Fast
527,ORD1527,CUST386,2023-04-03 15:26:00,Butter,Dairy,1,432.44,Mumbai,0.0,Returned,432.44,15,Monday,April,No,Afternoon,No,Fast
528,ORD1528,CUST362,2023-10-04 19:24:00,Bananas,Fruits,1,106.12,Pune,66.39,Delivered,106.12,19,Wednesday,October,No,Evening,No,Slow
529,ORD1529,CUST194,2023-12-17 20:40:00,Wheat Flour,Grains,2,341.72,Pune,65.78,Delivered,683.44,20,Sunday,December,Yes,Evening,Yes,Slow
530,ORD1530,CUST472,2023-08-24 05:43:00,Toothpaste,Personal Care,2,450.22,Bangalore,61.22,Delivered,900.44,5,Thursday,August,No,Morning,Yes,Slow
531,ORD1531,CUST413,2023-09-21 22:03:00,Chicken,Meat,2,189.34,Bangalore,33.51,Delivered,378.68,22,Thursday,September,No,Night,No,Slow
532,ORD1532,CUST169,2023-08-21 07:15:00,Tomatoes,Vegetables,4,312.34,Mumbai,61.94,Delivered,1249.36,7,Monday,August,No,Morning,Yes,Slow
533,ORD1533,CUST152,2023-08-18 06:17:00,Onions,Vegetables,2,136.16,Mumbai,12.22,Delivered,272.32,6,Friday,August,No,Morning,No,Fast
534,ORD1534,CUST310,2023-12-07 12:57:00,Wheat Flour,Grains,2,203.44,Mumbai,44.92,Delivered,406.88,12,Thursday,December,No,Afternoon,No,Slow
535,ORD1535,CUST236,2023-05-01 01:24:00,Rice,Grains,2,255.07,Delhi,44.8,Delivered,510.14,1,Monday,May,No,Night,Yes,Slow
536,ORD1536,CUST395,2023-05-20 13:29:00,Bread,Bakery,4,144.04,Hyderabad,71.94,Delivered,576.16,13,Saturday,May,Yes,Afternoon,Yes,Slow
537,ORD1537,CUST277,2023-07-23 22:06:00,Eggs,Dairy,2,130.74,Bangalore,73.81,Delivered,261.48,22,Sunday,July,Yes,Night,No,Slow
538,ORD1538,CUST176,2023-12-08 01:24:00,Milk,Dairy,2,164.03,Delhi,75.81,Delivered,328.06,1,Friday,December,No,Night,No,Slow
539,ORD1539,CUST455,2023-04-23 09:14:00,Tomatoes,Vegetables,5,87.88,Delhi,80.37,Delivered,439.4,9,Sunday,April,Yes,Morning,No,Slow
540,ORD1540,CUST426,2023-02-23 01:42:00,Rice,Grains,2,240.11,Mumbai,78.3,Delivered,480.22,1,Thursday,February,No,Night,No,Slow
541,ORD1541,CUST360,2023-09-26 02:01:00,Apples,Fruits,3,23.59,Bangalore,60.81,Delivered,70.77,2,Tuesday,September,No,Night,No,Slow
542,ORD1542,CUST345,2023-07-15 02:01:00,Milk,Dairy,3,124.53,Hyderabad,81.85,Delivered,373.59000000000003,2,Saturday,July,Yes,Night,No,Slow
543,ORD1543,CUST389,2023-08-18 14:01:00,Eggs,Dairy,4,281.22,Mumbai,68.46,Delivered,1124.88,14,Friday,August,No,Afternoon,Yes,Slow
544,ORD1544,CUST379,2023-04-05 14:47:00,Fish,Meat,2,42.75,Delhi,0.0,Cancelled,85.5,14,Wednesday,April,No,Afternoon,No,Fast
545,ORD1545,CUST310,2023-12-06 01:40:00,Apples,Fruits,3,451.16,Chennai,54.79,Delivered,1353.48,1,Wednesday,December,No,Night,Yes,Slow
546,ORD1546,CUST490,2023-10-09 15:49:00,Toothpaste,Personal Care,4,273.45,Bangalore,32.26,Delivered,1093.8,15,Monday,October,No,Afternoon,Yes,Slow
547,ORD1547,CUST122,2023-06-23 17:54:00,Rice,Grains,1,104.69,Delhi,21.39,Delivered,104.69,17,Friday,June,No,Evening,No,Fast
548,ORD1548,CUST148,2023-12-17 03:45:00,Butter,Dairy,3,47.46,Mumbai,18.59,Delivered,142.38,3,Sunday,December,Yes,Night,No,Fast
549,ORD1549,CUST143,2023-08-21 18:19:00,Toothpaste,Personal Care,5,208.91,Mumbai,72.2,Delivered,1044.55,18,Monday,August,No,Evening,Yes,Slow
550,ORD1550,CUST385,2023-05-18 12:01:00,Toothpaste,Personal Care,1,407.72,Delhi,45.29,Delivered,407.72,12,Thursday,May,No,Afternoon,No,Slow
551,ORD1551,CUST318,2023-06-04 02:59:00,Wheat Flour,Grains,2,104.51,Chennai,28.23,Delivered,209.02,2,Sunday,June,Yes,Night,No,Fast
552,ORD1552,CUST446,2023-06-05 03:23:00,Onions,Vegetables,2,308.99,Kolkata,84.56,Delivered,617.98,3,Monday,June,No,Night,Yes,Slow
553,ORD1553,CUST271,2023-07-31 21:47:00,Onions,Vegetables,4,303.03,Bangalore,43.29,Delivered,1212.12,21,Monday,July,No,Night,Yes,Slow
554,ORD1554,CUST410,2023-12-13 19:36:00,Eggs,Dairy,1,332.21,Delhi,15.64,Delivered,332.21,19,Wednesday,December,No,Evening,No,Fast
555,ORD1555,CUST364,2023-10-28 02:27:00,Chicken,Meat,4,444.66,Kolkata,78.8,Delivered,1778.64,2,Saturday,October,Yes,Night,Yes,Slow
556,ORD1556,CUST352,2023-11-13 02:01:00,Butter,Dairy,2,388.75,Bangalore,61.3,Delivered,777.5,2,Monday,November,No,Night,Yes,Slow
557,ORD1557,CUST289,2023-12-30 05:16:00,Bananas,Fruits,3,355.03,Mumbai,49.0,Delivered,1065.09,5,Saturday,December,Yes,Morning,Yes,Slow
558,ORD1558,CUST367,2023-07-06 09:48:00,Butter,Dairy,1,413.44,Bangalore,83.17,Delivered,413.44,9,Thursday,July,No,Morning,No,Slow
559,ORD1559,CUST123,2023-03-29 06:44:00,Shampoo,Personal Care,2,328.79,Chennai,61.15,Delivered,657.58,6,Wednesday,March,No,Morning,Yes,Slow
560,ORD1560,CUST290,2023-08-14 05:13:00,Onions,Vegetables,3,71.13,Delhi,56.86,Delivered,213.39,5,Monday,August,No,Morning,No,Slow
561,ORD1561,CUST331,2023-01-04 09:27:00,Tomatoes,Vegetables,4,330.61,Pune,0.0,Cancelled,1322.44,9,Wednesday,January,No,Morning,Yes,Fast
562,ORD1562,CUST479,2023-07-21 08:53:00,Wheat Flour,Grains,2,292.37,Kolkata,87.27,Delivered,584.74,8,Friday,July,No,Morning,Yes,Slow
563,ORD1563,CUST216,2023-11-09 13:11:00,Toothpaste,Personal Care,1,218.9,Pune,68.99,Delivered,218.9,13,Thursday,November,No,Afternoon,No,Slow
564,ORD1564,CUST386,2023-09-25 06:13:00,Shampoo,Personal Care,5,394.23,Mumbai,28.76,Delivered,1971.15,6,Monday,September,No,Morning,Yes,Fast
565,ORD1565,CUST188,2023-10-20 13:23:00,Bananas,Fruits,1,355.59,Kolkata,84.47,Delivered,355.59,13,Friday,October,No,Afternoon,No,Slow
566,ORD1566,CUST461,2023-09-07 02:49:00,Fish,Meat,5,250.3,Hyderabad,62.21,Delivered,1251.5,2,Thursday,September,No,Night,Yes,Slow
567,ORD1567,CUST266,2023-06-03 10:12:00,Toothpaste,Personal Care,5,73.68,Chennai,34.16,Delivered,368.40000000000003,10,Saturday,June,Yes,Morning,No,Slow
568,ORD1568,CUST499,2023-04-17 22:48:00,Bananas,Fruits,5,259.27,Pune,69.78,Delivered,1296.35,22,Monday,April,No,Night,Yes,Slow
569,ORD1569,CUST276,2023-05-29 22:56:00,Milk,Dairy,2,301.38,Mumbai,36.32,Delivered,602.76,22,Monday,May,No,Night,Yes,Slow
570,ORD1570,CUST439,2023-05-31 21:58:00,Bananas,Fruits,1,358.43,Kolkata,18.97,Delivered,358.43,21,Wednesday,May,No,Night,No,Fast
571,ORD1571,CUST216,2023-12-04 09:24:00,Milk,Dairy,5,368.21,Hyderabad,73.65,Delivered,1841.05,9,Monday,December,No,Morning,Yes,Slow
572,ORD1572,CUST446,2023-06-08 14:54:00,Apples,Fruits,1,53.56,Kolkata,46.84,Delivered,53.56,14,Thursday,June,No,Afternoon,No,Slow
573,ORD1573,CUST310,2023-11-19 22:11:00,Shampoo,Personal Care,5,133.01,Kolkata,28.15,Delivered,665.05,22,Sunday,November,Yes,Night,Yes,Fast
574,ORD1574,CUST152,2023-07-06 18:32:00,Butter,Dairy,5,381.7,Kolkata,89.79,Delivered,1908.5,18,Thursday,July,No,Evening,Yes,Slow
575,ORD1575,CUST327,2023-02-20 21:09:00,Butter,Dairy,2,266.76,Kolkata,57.77,Delivered,533.52,21,Monday,February,No,Night,Yes,Slow
576,ORD1576,CUST460,2023-07-26 08:10:00,Fish,Meat,5,432.32,Mumbai,36.49,Delivered,2161.6,8,Wednesday,July,No,Morning,Yes,Slow
577,ORD1577,CUST243,2023-05-15 06:13:00,Rice,Grains,2,64.24,Kolkata,17.65,Delivered,128.48,6,Monday,May,No,Morning,No,Fast
578,ORD1578,CUST495,2023-02-16 06:52:00,Toothpaste,Personal Care,2,299.58,Pune,30.78,Delivered,599.16,6,Thursday,February,No,Morning,Yes,Slow
579,ORD1579,CUST455,2023-07-26 03:14:00,Butter,Dairy,4,179.51,Hyderabad,71.1,Delivered,718.04,3,Wednesday,July,No,Night,Yes,Slow
580,ORD1580,CUST320,2023-10-31 22:15:00,Onions,Vegetables,3,70.0,Pune,52.19,Delivered,210.0,22,Tuesday,October,No,Night,No,Slow
581,ORD1581,CUST253,2023-01-21 07:42:00,Shampoo,Personal Care,4,250.51,Chennai,41.73,Delivered,1002.04,7,Saturday,January,Yes,Morning,Yes,Slow
582,ORD1582,CUST299,2023-07-12 03:07:00,Wheat Flour,Grains,3,317.29,Delhi,27.3,Delivered,951.8700000000001,3,Wednesday,July,No,Night,Yes,Fast
583,ORD1583,CUST349,2023-06-25 14:35:00,Shampoo,Personal Care,4,297.42,Pune,67.85,Delivered,1189.68,14,Sunday,June,Yes,Afternoon,Yes,Slow
584,ORD1584,CUST125,2023-10-25 09:53:00,Shampoo,Personal Care,2,58.68,Chennai,43.31,Delivered,117.36,9,Wednesday,October,No,Morning,No,Slow
585,ORD1585,CUST401,2023-02-20 00:57:00,Butter,Dairy,4,395.61,Chennai,68.05,Delivered,1582.44,0,Monday,February,No,Night,Yes,Slow
586,ORD1586,CUST352,2023-09-12 13:54:00,Milk,Dairy,5,58.45,Bangalore,53.18,Delivered,292.25,13,Tuesday,September,No,Afternoon,No,Slow
587,ORD1587,CUST300,2023-09-24 09:33:00,Eggs,Dairy,4,241.94,Chennai,84.84,Delivered,967.76,9,Sunday,September,Yes,Morning,Yes,Slow
588,ORD1588,CUST449,2023-04-14 02:46:00,Onions,Vegetables,4,170.83,Hyderabad,21.22,Delivered,683.32,2,Friday,April,No,Night,Yes,Fast
589,ORD1589,CUST496,2023-11-04 03:33:00,Shampoo,Personal Care,1,102.4,Delhi,71.89,Delivered,102.4,3,Saturday,November,Yes,Night,No,Slow
590,ORD1590,CUST242,2023-08-28 01:53:00,Apples,Fruits,4,201.12,Hyderabad,24.49,Delivered,804.48,1,Monday,August,No,Night,Yes,Fast
591,ORD1591,CUST369,2023-06-06 02:41:00,Shampoo,Personal Care,1,225.3,Delhi,0.0,Returned,225.3,2,Tuesday,June,No,Night,No,Fast
592,ORD1592,CUST331,2023-11-09 10:47:00,Fish,Meat,2,214.8,Hyderabad,69.51,Delivered,429.6,10,Thursday,November,No,Morning,No,Slow
593,ORD1593,CUST351,2023-01-05 05:29:00,Eggs,Dairy,1,99.52,Bangalore,58.47,Delivered,99.52,5,Thursday,January,No,Morning,No,Slow
594,ORD1594,CUST197,2023-09-15 06:47:00,Chicken,Meat,4,320.19,Mumbai,23.83,Delivered,1280.76,6,Friday,September,No,Morning,Yes,Fast
595,ORD1595,CUST148,2023-09-03 07:47:00,Eggs,Dairy,4,432.8,Delhi,11.92,Delivered,1731.2,7,Sunday,September,Yes,Morning,Yes,Fast
596,ORD1596,CUST392,2023-03-29 03:14:00,Chicken,Meat,4,405.15,Chennai,81.45,Delivered,1620.6,3,Wednesday,March,No,Night,Yes,Slow
597,ORD1597,CUST169,2023-02-23 04:27:00,Fish,Meat,2,409.72,Bangalore,71.25,Delivered,819.44,4,Thursday,February,No,Night,Yes,Slow
598,ORD1598,CUST403,2023-10-13 21:37:00,Tomatoes,Vegetables,2,438.15,Kolkata,24.6,Delivered,876.3,21,Friday,October,No,Night,Yes,Fast
599,ORD1599,CUST497,2023-04-08 14:34:00,Toothpaste,Personal Care,1,222.54,Delhi,0.0,Returned,222.54,14,Saturday,April,Yes,Afternoon,No,Fast
600,ORD1600,CUST184,2023-07-08 18:15:00,Apples,Fruits,4,170.29,Delhi,58.79,Delivered,681.16,18,Saturday,July,Yes,Evening,Yes,Slow
601,ORD1601,CUST444,2023-02-09 18:24:00,Tomatoes,Vegetables,2,84.46,Kolkata,73.25,Delivered,168.92,18,Thursday,February,No,Evening,No,Slow
602,ORD1602,CUST456,2023-09-15 20:08:00,Bananas,Fruits,5,363.42,Chennai,0.0,Cancelled,1817.1000000000001,20,Friday,September,No,Evening,Yes,Fast
603,ORD1603,CUST311,2023-04-01 15:02:00,Toothpaste,Personal Care,4,101.42,Mumbai,0.0,Cancelled,405.68,15,Saturday,April,Yes,Afternoon,No,Fast
604,ORD1604,CUST458,2023-04-23 18:29:00,Eggs,Dairy,3,218.52,Delhi,10.1,Delivered,655.5600000000001,18,Sunday,April,Yes,Evening,Yes,Fast
605,ORD1605,CUST172,2023-03-07 00:49:00,Milk,Dairy,2,206.92,Delhi,52.93,Delivered,413.84,0,Tuesday,March,No,Night,No,Slow
606,ORD1606,CUST400,2023-12-13 18:41:00,Eggs,Dairy,4,431.66,Mumbai,84.65,Delivered,1726.64,18,Wednesday,December,No,Evening,Yes,Slow
607,ORD1607,CUST326,2023-12-30 22:25:00,Potatoes,Vegetables,2,172.23,Bangalore,0.0,Cancelled,344.46,22,Saturday,December,Yes,Night,No,Fast
608,ORD1608,CUST333,2023-11-26 10:17:00,Eggs,Dairy,4,407.34,Mumbai,68.43,Delivered,1629.36,10,Sunday,November,Yes,Morning,Yes,Slow
609,ORD1609,CUST296,2023-07-28 04:10:00,Eggs,Dairy,3,492.92,Hyderabad,54.08,Delivered,1478.76,4,Friday,July,No,Night,Yes,Slow
610,ORD1610,CUST160,2023-04-24 11:56:00,Onions,Vegetables,3,396.66,Mumbai,13.06,Delivered,1189.98,11,Monday,April,No,Morning,Yes,Fast
611,ORD1611,CUST186,2023-10-09 02:19:00,Toothpaste,Personal Care,5,358.15,Bangalore,76.42,Delivered,1790.75,2,Monday,October,No,Night,Yes,Slow
612,ORD1612,CUST489,2023-05-25 12:08:00,Butter,Dairy,4,207.26,Delhi,22.12,Delivered,829.04,12,Thursday,May,No,Afternoon,Yes,Fast
613,ORD1613,CUST267,2023-09-04 09:10:00,Shampoo,Personal Care,4,338.62,Hyderabad,10.49,Delivered,1354.48,9,Monday,September,No,Morning,Yes,Fast
614,ORD1614,CUST134,2023-07-15 03:26:00,Butter,Dairy,2,83.71,Chennai,71.33,Delivered,167.42,3,Saturday,July,Yes,Night,No,Slow
615,ORD1615,CUST391,2023-12-06 01:09:00,Butter,Dairy,3,252.49,Bangalore,19.7,Delivered,757.47,1,Wednesday,December,No,Night,Yes,Fast
616,ORD1616,CUST167,2023-03-03 20:07:00,Bread,Bakery,5,310.14,Bangalore,59.35,Delivered,1550.6999999999998,20,Friday,March,No,Evening,Yes,Slow
617,ORD1617,CUST104,2023-01-30 10:23:00,Onions,Vegetables,5,31.62,Hyderabad,48.92,Delivered,158.1,10,Monday,January,No,Morning,No,Slow
618,ORD1618,CUST342,2023-04-12 13:04:00,Bananas,Fruits,2,459.64,Bangalore,47.28,Delivered,919.28,13,Wednesday,April,No,Afternoon,Yes,Slow
619,ORD1619,CUST401,2023-10-12 16:52:00,Eggs,Dairy,1,420.51,Kolkata,78.54,Delivered,420.51,16,Thursday,October,No,Afternoon,No,Slow
620,ORD1620,CUST306,2023-02-21 22:24:00,Eggs,Dairy,4,463.41,Kolkata,84.48,Delivered,1853.64,22,Tuesday,February,No,Night,Yes,Slow
621,ORD1621,CUST307,2023-03-03 12:33:00,Wheat Flour,Grains,4,356.99,Kolkata,89.21,Delivered,1427.96,12,Friday,March,No,Afternoon,Yes,Slow
622,ORD1622,CUST432,2023-02-22 06:05:00,Milk,Dairy,3,475.5,Mumbai,70.94,Delivered,1426.5,6,Wednesday,February,No,Morning,Yes,Slow
623,ORD1623,CUST490,2023-06-11 04:19:00,Toothpaste,Personal Care,5,163.33,Mumbai,47.46,Delivered,816.6500000000001,4,Sunday,June,Yes,Night,Yes,Slow
624,ORD1624,CUST355,2023-09-10 11:52:00,Wheat Flour,Grains,2,130.33,Mumbai,58.59,Delivered,260.66,11,Sunday,September,Yes,Morning,No,Slow
625,ORD1625,CUST312,2023-12-31 06:28:00,Milk,Dairy,4,420.75,Kolkata,11.84,Delivered,1683.0,6,Sunday,December,Yes,Morning,Yes,Fast
626,ORD1626,CUST259,2023-12-14 03:59:00,Bananas,Fruits,1,290.94,Pune,47.3,Delivered,290.94,3,Thursday,December,No,Night,No,Slow
627,ORD1627,CUST236,2023-04-21 08:30:00,Onions,Vegetables,1,242.23,Hyderabad,58.08,Delivered,242.23,8,Friday,April,No,Morning,No,Slow
628,ORD1628,CUST220,2023-05-28 09:30:00,Onions,Vegetables,1,402.04,Delhi,33.51,Delivered,402.04,9,Sunday,May,Yes,Morning,No,Slow
629,ORD1629,CUST166,2023-05-21 11:48:00,Fish,Meat,5,243.21,Kolkata,38.12,Delivered,1216.05,11,Sunday,May,Yes,Morning,Yes,Slow
630,ORD1630,CUST368,2023-01-23 13:28:00,Tomatoes,Vegetables,3,49.22,Chennai,12.04,Delivered,147.66,13,Monday,January,No,Afternoon,No,Fast
631,ORD1631,CUST425,2023-02-27 20:14:00,Fish,Meat,4,67.77,Delhi,89.16,Delivered,271.08,20,Monday,February,No,Evening,No,Slow
632,ORD1632,CUST245,2023-01-21 16:43:00,Bananas,Fruits,3,91.77,Pune,72.36,Delivered,275.31,16,Saturday,January,Yes,Afternoon,No,Slow
633,ORD1633,CUST136,2023-09-05 15:29:00,Eggs,Dairy,3,381.21,Hyderabad,0.0,Returned,1143.6299999999999,15,Tuesday,September,No,Afternoon,Yes,Fast
634,ORD1634,CUST297,2023-03-29 12:12:00,Eggs,Dairy,2,355.55,Mumbai,50.16,Delivered,711.1,12,Wednesday,March,No,Afternoon,Yes,Slow
635,ORD1635,CUST268,2023-06-18 02:59:00,Rice,Grains,3,131.08,Hyderabad,66.01,Delivered,393.24,2,Sunday,June,Yes,Night,No,Slow
636,ORD1636,CUST482,2023-04-30 11:56:00,Tomatoes,Vegetables,1,137.37,Chennai,16.97,Delivered,137.37,11,Sunday,April,Yes,Morning,No,Fast
637,ORD1637,CUST354,2023-12-19 04:04:00,Rice,Grains,4,52.17,Kolkata,0.0,Returned,208.68,4,Tuesday,December,No,Night,No,Fast
638,ORD1638,CUST306,2023-08-28 06:45:00,Onions,Vegetables,1,272.68,Pune,71.69,Delivered,272.68,6,Monday,August,No,Morning,No,Slow
639,ORD1639,CUST166,2023-06-30 07:55:00,Onions,Vegetables,4,293.58,Bangalore,56.11,Delivered,1174.32,7,Friday,June,No,Morning,Yes,Slow
640,ORD1640,CUST321,2023-01-17 20:07:00,Bananas,Fruits,5,366.56,Pune,0.0,Returned,1832.8,20,Tuesday,January,No,Evening,Yes,Fast
641,ORD1641,CUST177,2023-12-03 14:00:00,Tomatoes,Vegetables,3,388.24,Delhi,0.0,Returned,1164.72,14,Sunday,December,Yes,Afternoon,Yes,Fast
642,ORD1642,CUST147,2023-05-04 18:49:00,Onions,Vegetables,5,283.25,Pune,41.32,Delivered,1416.25,18,Thursday,May,No,Evening,Yes,Slow
643,ORD1643,CUST418,2023-10-30 18:26:00,Tomatoes,Vegetables,5,29.99,Bangalore,42.43,Delivered,149.95,18,Monday,October,No,Evening,No,Slow
644,ORD1644,CUST204,2023-04-08 00:24:00,Wheat Flour,Grains,1,268.44,Bangalore,45.36,Delivered,268.44,0,Saturday,April,Yes,Night,No,Slow
645,ORD1645,CUST447,2023-10-13 18:36:00,Potatoes,Vegetables,2,172.97,Pune,88.93,Delivered,345.94,18,Friday,October,No,Evening,No,Slow
646,ORD1646,CUST146,2023-02-13 06:09:00,Bread,Bakery,4,360.52,Hyderabad,35.64,Delivered,1442.08,6,Monday,February,No,Morning,Yes,Slow
647,ORD1647,CUST339,2023-07-14 20:30:00,Bread,Bakery,5,287.93,Hyderabad,22.26,Delivered,1439.65,20,Friday,July,No,Evening,Yes,Fast
648,ORD1648,CUST278,2023-02-26 13:57:00,Butter,Dairy,1,245.31,Pune,54.35,Delivered,245.31,13,Sunday,February,Yes,Afternoon,No,Slow
649,ORD1649,CUST346,2023-02-08 05:53:00,Shampoo,Personal Care,2,350.61,Delhi,75.26,Delivered,701.22,5,Wednesday,February,No,Morning,Yes,Slow
650,ORD1650,CUST389,2023-03-15 03:09:00,Apples,Fruits,2,233.86,Pune,57.98,Delivered,467.72,3,Wednesday,March,No,Night,No,Slow
651,ORD1651,CUST426,2023-09-26 13:42:00,Shampoo,Personal Care,3,248.66,Kolkata,0.0,Returned,745.98,13,Tuesday,September,No,Afternoon,Yes,Fast
652,ORD1652,CUST266,2023-04-24 22:38:00,Potatoes,Vegetables,1,189.76,Mumbai,28.62,Delivered,189.76,22,Monday,April,No,Night,No,Fast
653,ORD1653,CUST153,2023-03-04 15:46:00,Shampoo,Personal Care,2,264.96,Pune,48.86,Delivered,529.92,15,Saturday,March,Yes,Afternoon,Yes,Slow
654,ORD1654,CUST467,2023-12-18 04:29:00,Onions,Vegetables,4,466.88,Pune,39.83,Delivered,1867.52,4,Monday,December,No,Night,Yes,Slow
655,ORD1655,CUST105,2023-07-23 17:59:00,Onions,Vegetables,4,75.85,Chennai,69.25,Delivered,303.4,17,Sunday,July,Yes,Evening,No,Slow
656,ORD1656,CUST392,2023-04-26 03:41:00,Apples,Fruits,1,156.53,Hyderabad,71.36,Delivered,156.53,3,Wednesday,April,No,Night,No,Slow
